,Fighter,Opponent,Result,Fighters_Win,Opponents_Win
5526,Mike Campbell,Danillo Villefort,loss,0,1
5527,Manon Fiorot,Victoria Leonardo,win,1,0
5528,Tim Caron,Jordan Williams,nc,-1,-1
5529,Abner Lloveras,Chris Gruetzemacher,loss,0,1
5530,Jake Ellenberger,Bryan Barberena,loss,0,1
5531,Jake Ellenberger,Ben Saunders,loss,0,1
5532,Jake Ellenberger,Mike Perry,loss,0,1
5533,Jake Ellenberger,Jorge Masvidal,loss,0,1
5534,Jake Ellenberger,Matt Brown,win,1,0
5535,Jake Ellenberger,Tarec Saffiedine,loss,0,1
5536,Jake Ellenberger,Stephen Thompson,loss,0,1
5537,Jake Ellenberger,Josh Koscheck,win,1,0
5538,Jake Ellenberger,Kelvin Gastelum,loss,0,1
5539,Jake Ellenberger,Robbie Lawler,loss,0,1
5540,Jake Ellenberger,Rory MacDonald,loss,0,1
5541,Jake Ellenberger,Nate Marquardt,win,1,0
5542,Jake Ellenberger,Jay Hieron,win,1,0
5543,Jake Ellenberger,Martin Kampmann,loss,0,1
5544,Jake Ellenberger,Diego Sanchez,win,1,0
5545,Jake Ellenberger,Jake Shields,win,1,0
5546,Jake Ellenberger,Sean Pierson,win,1,0
5547,Jake Ellenberger,Carlos Eduardo Rocha,win,1,0
5548,Jake Ellenberger,John Howard,win,1,0
5549,Jake Ellenberger,Mike Pyle,win,1,0
5550,Jake Ellenberger,Carlos Condit,loss,0,1
5551,Eugene Jackson,Joe Riggs,loss,0,1
5552,Eugene Jackson,Ronald Jhun,win,1,0
5553,Eugene Jackson,Mike Seal,win,1,0
5554,Eugene Jackson,Jorge Ortiz,win,1,0
5555,Eugene Jackson,Mark Weir,loss,0,1
5556,Eugene Jackson,Keith Rockel,win,1,0
5557,Eugene Jackson,Ricardo Almeida,loss,0,1
5558,Eugene Jackson,Jeremy Horn,loss,0,1
5559,Eugene Jackson,Sanae Kikuta,loss,0,1
5560,Eugene Jackson,Keiichiro Yamamiya,win,1,0
5561,Eugene Jackson,Royce Alger,win,1,0
5562,Sherrard Blackledge,Tucker Lutz,loss,0,1
5563,Sherrard Blackledge,Cameron Church,win,1,0
5564,Alejandro Flores,Rafael Alves,loss,0,1
5565,Antonio Jones,Edmen Shahbazyan,loss,0,1
5566,Karlos Vemola,Caio Magalhaes,loss,0,1
5567,Karlos Vemola,Francis Carmont,loss,0,1
5568,Karlos Vemola,Mike Massenzio,win,1,0
5569,Karlos Vemola,Ronny Markes,loss,0,1
5570,Karlos Vemola,Seth Petruzelli,win,1,0
5571,Karlos Vemola,Jon Madsen,loss,0,1
5572,Adlan Amagov,TJ Waldburger,win,1,0
5573,Adlan Amagov,Chris Spang,win,1,0
5574,Adlan Amagov,Keith Berry,win,1,0
5575,Adlan Amagov,Robbie Lawler,loss,0,1
5576,Adlan Amagov,Anthony Smith,win,1,0
5577,Adlan Amagov,Ron Stallings,win,1,0
5578,Corey Anderson,Jan Blachowicz,loss,0,1
5579,Corey Anderson,Johnny Walker,win,1,0
5580,Corey Anderson,Ilir Latifi,win,1,0
5581,Corey Anderson,Glover Teixeira,win,1,0
5582,Corey Anderson,Patrick Cummins,win,1,0
5583,Corey Anderson,Ovince Saint Preux,loss,0,1
5584,Corey Anderson,Jimi Manuwa,loss,0,1
5585,Corey Anderson,Sean O'Connell,win,1,0
5586,Corey Anderson,Mauricio Rua,loss,0,1
5587,Corey Anderson,Tom Lawlor,win,1,0
5588,Corey Anderson,Fabio Maldonado,win,1,0
5589,Corey Anderson,Jan Blachowicz,win,1,0
5590,Corey Anderson,Gian Villante,loss,0,1
5591,Corey Anderson,Justin Jones,win,1,0
5592,Corey Anderson,Matt Van Buren,win,1,0
5593,Kwan Ho Kwak,Russell Doane,loss,0,1
5594,Kwan Ho Kwak,Brett Johns,loss,0,1
5595,Travis Fulton,Dan Severn,loss,0,1
5596,Travis Fulton,David Dodd,win,1,0
5597,Travis Fulton,Pete Williams,loss,0,1
5598,Herschel Walker,Scott Carson,win,1,0
5599,Herschel Walker,Greg Nagy,win,1,0
5600,Kazuhiro Hamanaka,Ryan Gracie,loss,0,1
5601,Kazuhiro Hamanaka,Antonio Schembri,win,1,0
5602,John Cholish,Gleison Tibau,loss,0,1
5603,John Cholish,Danny Castillo,loss,0,1
5604,John Cholish,Mitch Clarke,win,1,0
5605,John Cholish,Marc Stevens,win,1,0
5606,Mark Godbeer,Dmitry Sosnovskiy,loss,0,1
5607,Mark Godbeer,Walt Harris,win,1,0
5608,Mark Godbeer,Daniel Spitz,win,1,0
5609,Mark Godbeer,Justin Ledet,loss,0,1
5610,Rob Wilkinson,Israel Adesanya,loss,0,1
5611,Rob Wilkinson,Siyar Bahadurzada,loss,0,1
5612,Vanessa Demopoulos,Cory McKenna,loss,0,1
5613,Ray Wizard,Patrick Smith,loss,0,1
5614,Frankie Saenz,Jonathan Martinez,loss,0,1
5615,Frankie Saenz,Marlon Vera,loss,0,1
5616,Frankie Saenz,Henry Briones,win,1,0
5617,Frankie Saenz,Merab Dvalishvili,win,1,0
5618,Frankie Saenz,Augusto Mendes,loss,0,1
5619,Frankie Saenz,Eddie Wineland,loss,0,1
5620,Frankie Saenz,Urijah Faber,loss,0,1
5621,Frankie Saenz,Sirwan Kakai,win,1,0
5622,Frankie Saenz,Iuri Alcantara,win,1,0
5623,Frankie Saenz,Nolan Ticman,win,1,0
5624,Josh Barnett,Andrei Arlovski,win,1,0
5625,Josh Barnett,Ben Rothwell,loss,0,1
5626,Josh Barnett,Roy Nelson,win,1,0
5627,Josh Barnett,Travis Browne,loss,0,1
5628,Josh Barnett,Frank Mir,win,1,0
5629,Josh Barnett,Nandor Guelmino,win,1,0
5630,Josh Barnett,Daniel Cormier,loss,0,1
5631,Josh Barnett,Sergei Kharitonov,win,1,0
5632,Josh Barnett,Brett Rogers,win,1,0
5633,Josh Barnett,Geronimo dos Santos,win,1,0
5634,Josh Barnett,Siala Siliga,win,1,0
5635,Josh Barnett,Gilbert Yvel,win,1,0
5636,Josh Barnett,Pedro Rizzo,win,1,0
5637,Josh Barnett,Jeff Monson,win,1,0
5638,Josh Barnett,Hidehiko Yoshida,win,1,0
5639,Josh Barnett,Antonio Rodrigo Nogueira,loss,0,1
5640,Josh Barnett,Pawel Nastula,win,1,0
5641,Josh Barnett,Mirko Filipovic,loss,0,1
5642,Josh Barnett,Antonio Rodrigo Nogueira,win,1,0
5643,Josh Barnett,Mark Hunt,win,1,0
5644,Josh Barnett,Aleksander Emelianenko,win,1,0
5645,Josh Barnett,Kazuhiro Nakamura,win,1,0
5646,Josh Barnett,Mirko Filipovic,loss,0,1
5647,Josh Barnett,Mirko Filipovic,loss,0,1
5648,Josh Barnett,Randy Couture,win,1,0
5649,Josh Barnett,Bobby Hoffman,win,1,0
5650,Josh Barnett,Semmy Schilt,win,1,0
5651,Josh Barnett,Pedro Rizzo,loss,0,1
5652,Josh Barnett,Gan McGee,win,1,0
5653,Royce Gracie,Kazushi Sakuraba,win,1,0
5654,Royce Gracie,Matt Hughes,loss,0,1
5655,Royce Gracie,Hidehiko Yoshida,draw,1,1
5656,Royce Gracie,Kazushi Sakuraba,loss,0,1
5657,Royce Gracie,Nobuhiko Takada,win,1,0
5658,Royce Gracie,Ken Shamrock,draw,1,1
5659,Royce Gracie,Dan Severn,win,1,0
5660,Royce Gracie,Keith Hackney,win,1,0
5661,Royce Gracie,Ron van Clief,win,1,0
5662,Royce Gracie,Kimo Leopoldo,win,1,0
5663,Royce Gracie,Patrick Smith,win,1,0
5664,Royce Gracie,Remco Pardoel,win,1,0
5665,Royce Gracie,Jason DeLucia,win,1,0
5666,Royce Gracie,Minoki Ichihara,win,1,0
5667,Royce Gracie,Gerard Gordeau,win,1,0
5668,Royce Gracie,Ken Shamrock,win,1,0
5669,Royce Gracie,Art Jimmerson,win,1,0
5670,Sergei Kharitonov,Josh Barnett,loss,0,1
5671,Sergei Kharitonov,Andrei Arlovski,win,1,0
5672,Sergei Kharitonov,Tatsuya Mizuno,win,1,0
5673,Sergei Kharitonov,Jeff Monson,loss,0,1
5674,Sergei Kharitonov,Jimmy Ambriz,win,1,0
5675,Sergei Kharitonov,Alistair Overeem,win,1,0
5676,Sergei Kharitonov,Mike Russow,win,1,0
5677,Sergei Kharitonov,Aleksander Emelianenko,loss,0,1
5678,Sergei Kharitonov,Alistair Overeem,loss,0,1
5679,Sergei Kharitonov,Fabricio Werdum,win,1,0
5680,Sergei Kharitonov,Pedro Rizzo,win,1,0
5681,Sergei Kharitonov,Mu Bae Choi,win,1,0
5682,Sergei Kharitonov,Antonio Rodrigo Nogueira,loss,0,1
5683,Sergei Kharitonov,Semmy Schilt,win,1,0
5684,Sergei Kharitonov,Murilo Rua,win,1,0
5685,Sergei Kharitonov,Cory Peterson,win,1,0
5686,Sergei Kharitonov,Jason Suttie,win,1,0
5687,Masanori Kanehara,Michael McDonald,loss,0,1
5688,Masanori Kanehara,Rani Yahya,loss,0,1
5689,Masanori Kanehara,Alex Caceres,win,1,0
5690,Masanori Kanehara,Norifumi Yamamoto,win,1,0
5691,Kurt Pellegrino,Gleison Tibau,loss,0,1
5692,Kurt Pellegrino,George Sotiropoulos,loss,0,1
5693,Kurt Pellegrino,Fabricio Camoes,win,1,0
5694,Kurt Pellegrino,Josh Neer,win,1,0
5695,Kurt Pellegrino,Rob Emerson,win,1,0
5696,Kurt Pellegrino,Thiago Tavares,win,1,0
5697,Kurt Pellegrino,Nate Diaz,loss,0,1
5698,Kurt Pellegrino,Alberto Crane,win,1,0
5699,Kurt Pellegrino,Joe Stevenson,loss,0,1
5700,Kurt Pellegrino,Nate Mohr,win,1,0
5701,Kurt Pellegrino,Junior Assuncao,win,1,0
5702,Kurt Pellegrino,Drew Fickett,loss,0,1
5703,Kurt Pellegrino,Mac Danzig,win,1,0
5704,Johnny Bedford,Rani Yahya,loss,0,1
5705,Johnny Bedford,Cody Gibson,loss,0,1
5706,Johnny Bedford,Rani Yahya,nc,-1,-1
5707,Johnny Bedford,Bryan Caraway,loss,0,1
5708,Johnny Bedford,Marcos Vinicius,win,1,0
5709,Johnny Bedford,Louis Gaudinot,win,1,0
5710,Maciej Jewtuszko,Curt Warburton,loss,0,1
5711,Maciej Jewtuszko,Anthony Njokuani,win,1,0
5712,Dooho Choi,Charles Jourdain,loss,0,1
5713,Dooho Choi,Jeremy Stephens,loss,0,1
5714,Dooho Choi,Cub Swanson,loss,0,1
5715,Dooho Choi,Thiago Tavares,win,1,0
5716,Dooho Choi,Sam Sicilia,win,1,0
5717,Dooho Choi,Juan Manuel Puig,win,1,0
5718,Ross Pointon,Rich Clementi,loss,0,1
5719,Ross Pointon,Rory Singer,loss,0,1
5720,Ross Pointon,Michael Bisping,loss,0,1
5721,Rex Holman,Matt Hamill,loss,0,1
5722,Doug Evans,Mark Bocek,loss,0,1
5723,Doug Evans,Roger Huerta,loss,0,1
5724,Tom Blackledge,Anthony Perosh,loss,0,1
5725,Yoshiyuki Yoshida,Mike Guymon,loss,0,1
5726,Yoshiyuki Yoshida,Anthony Johnson,loss,0,1
5727,Yoshiyuki Yoshida,Brandon Wolff,win,1,0
5728,Yoshiyuki Yoshida,Josh Koscheck,loss,0,1
5729,Yoshiyuki Yoshida,War Machine,win,1,0
5730,Tanner Boser,Andrei Arlovski,loss,0,1
5731,Tanner Boser,Raphael Pessoa,win,1,0
5732,Tanner Boser,Philipe Lins,win,1,0
5733,Tanner Boser,Ciryl Gane,loss,0,1
5734,Tanner Boser,Daniel Spitz,win,1,0
5735,Jorge Rivera,Eric Schafer,win,1,0
5736,Jorge Rivera,Constantinos Philippou,loss,0,1
5737,Jorge Rivera,Michael Bisping,loss,0,1
5738,Jorge Rivera,Nate Quarry,win,1,0
5739,Jorge Rivera,Rob Kimmons,win,1,0
5740,Jorge Rivera,Nissen Osterneck,win,1,0
5741,Jorge Rivera,Martin Kampmann,loss,0,1
5742,Jorge Rivera,Kendall Grove,win,1,0
5743,Jorge Rivera,Terry Martin,loss,0,1
5744,Jorge Rivera,Edwin DeWees,win,1,0
5745,Jorge Rivera,Chris Leben,loss,0,1
5746,Jorge Rivera,Dennis Hallman,win,1,0
5747,Jorge Rivera,Anderson Silva,loss,0,1
5748,Jorge Rivera,Rich Franklin,loss,0,1
5749,Jorge Rivera,Lee Murray,loss,0,1
5750,Jorge Rivera,David Loiseau,win,1,0
5751,Akihiro Gono,Hayato Sakurai,win,1,0
5752,Akihiro Gono,Jon Fitch,loss,0,1
5753,Akihiro Gono,Dan Hardy,loss,0,1
5754,Akihiro Gono,Tamdan McCrory,win,1,0
5755,Akihiro Gono,Yuki Kondo,win,1,0
5756,Akihiro Gono,Denis Kang,loss,0,1
5757,Akihiro Gono,Gegard Mousasi,win,1,0
5758,Akihiro Gono,Hector Lombard,win,1,0
5759,Akihiro Gono,Dae Won Kim,win,1,0
5760,Akihiro Gono,Dan Henderson,loss,0,1
5761,Akihiro Gono,Daniel Acacio,win,1,0
5762,Akihiro Gono,Crosley Gracie,win,1,0
5763,Akihiro Gono,Mauricio Rua,loss,0,1
5764,Yohan Banks,Michael Diaz,win,1,0
5765,Yohan Banks,Joey Beltran,win,1,0
5766,Nick Diaz,Anderson Silva,nc,-1,-1
5767,Nick Diaz,Georges St-Pierre,loss,0,1
5768,Nick Diaz,Carlos Condit,loss,0,1
5769,Nick Diaz,BJ Penn,win,1,0
5770,Nick Diaz,Paul Daley,win,1,0
5771,Nick Diaz,Evangelista Santos,win,1,0
5772,Nick Diaz,KJ Noons,win,1,0
5773,Nick Diaz,Hayato Sakurai,win,1,0
5774,Nick Diaz,Marius Zaromskis,win,1,0
5775,Nick Diaz,Scott Smith,win,1,0
5776,Nick Diaz,Frank Shamrock,win,1,0
5777,Nick Diaz,Thomas Denny,win,1,0
5778,Nick Diaz,Muhsin Corbbrey,win,1,0
5779,Nick Diaz,Katsuya Inoue,win,1,0
5780,Nick Diaz,KJ Noons,loss,0,1
5781,Nick Diaz,Mike Aina,win,1,0
5782,Nick Diaz,Takanori Gomi,nc,-1,-1
5783,Nick Diaz,Gleison Tibau,win,1,0
5784,Nick Diaz,Josh Neer,win,1,0
5785,Nick Diaz,Sean Sherk,loss,0,1
5786,Nick Diaz,Joe Riggs,loss,0,1
5787,Nick Diaz,Diego Sanchez,loss,0,1
5788,Nick Diaz,Koji Oishi,win,1,0
5789,Nick Diaz,Drew Fickett,win,1,0
5790,Nick Diaz,Karo Parisyan,loss,0,1
5791,Nick Diaz,Robbie Lawler,win,1,0
5792,Nick Diaz,Jeremy Jackson,win,1,0
5793,Nick Diaz,Joe Hurley,win,1,0
5794,Evan Tanner,Kendall Grove,loss,0,1
5795,Evan Tanner,Yushin Okami,loss,0,1
5796,Evan Tanner,Justin Levens,win,1,0
5797,Evan Tanner,David Loiseau,loss,0,1
5798,Evan Tanner,Rich Franklin,loss,0,1
5799,Evan Tanner,David Terrell,win,1,0
5800,Evan Tanner,Robbie Lawler,win,1,0
5801,Evan Tanner,Phil Baroni,win,1,0
5802,Evan Tanner,Phil Baroni,win,1,0
5803,Evan Tanner,Rich Franklin,loss,0,1
5804,Evan Tanner,Chris Haseman,win,1,0
5805,Evan Tanner,Elvis Sinosic,win,1,0
5806,Evan Tanner,Homer Moore,win,1,0
5807,Evan Tanner,Tito Ortiz,loss,0,1
5808,Evan Tanner,Lance Gibson,win,1,0
5809,Evan Tanner,Valeri Ignatov,win,1,0
5810,Evan Tanner,Darrel Gholar,win,1,0
5811,Issei Tamura,TJ Dillashaw,loss,0,1
5812,Issei Tamura,Raphael Assuncao,loss,0,1
5813,Issei Tamura,Zhang Tiequan,win,1,0
5814,Alex Ricci,Paul Felder,loss,0,1
5815,Alex Ricci,Jeremy Kennedy,loss,0,1
5816,Roy Nelson,Alexander Volkov,loss,0,1
5817,Roy Nelson,Antonio Silva,win,1,0
5818,Roy Nelson,Derrick Lewis,loss,0,1
5819,Roy Nelson,Jared Rosholt,win,1,0
5820,Roy Nelson,Josh Barnett,loss,0,1
5821,Roy Nelson,Alistair Overeem,loss,0,1
5822,Roy Nelson,Mark Hunt,loss,0,1
5823,Roy Nelson,Antonio Rodrigo Nogueira,win,1,0
5824,Roy Nelson,Daniel Cormier,loss,0,1
5825,Roy Nelson,Stipe Miocic,loss,0,1
5826,Roy Nelson,Cheick Kongo,win,1,0
5827,Roy Nelson,Matt Mitrione,win,1,0
5828,Roy Nelson,Dave Herman,win,1,0
5829,Roy Nelson,Fabricio Werdum,loss,0,1
5830,Roy Nelson,Mirko Filipovic,win,1,0
5831,Roy Nelson,Frank Mir,loss,0,1
5832,Roy Nelson,Junior Dos Santos,loss,0,1
5833,Roy Nelson,Stefan Struve,win,1,0
5834,Roy Nelson,Brendan Schaub,win,1,0
5835,Roy Nelson,Andrei Arlovski,loss,0,1
5836,Roy Nelson,Ben Rothwell,loss,0,1
5837,Mario Rivera,Juan Alcain,loss,0,1
5838,Mario Rivera,Kenny Ento,loss,0,1
5839,Mario Rivera,Jonathan  Mix,loss,0,1
5840,Pingyuan Liu,Kyung Ho Kang,loss,0,1
5841,Pingyuan Liu,Jonathan Martinez,loss,0,1
5842,Pingyuan Liu,Martin Day,win,1,0
5843,Pingyuan Liu,Damian Stasiak,win,1,0
5844,Herman Terrado,Chris Brown,win,1,0
5845,Herman Terrado,AJ Matthews,win,1,0
5846,Bob Gilstrap,Carlos Newton,loss,0,1
5847,Joe Duarte,Ryan Couture,loss,0,1
5848,Joe Duarte,Jorge Gurgel,win,1,0
5849,Joe Duarte,Saad Awad,win,1,0
5850,Muslim Salikhov,Elizeu Zaleski dos Santos,win,1,0
5851,Muslim Salikhov,Laureano Staropoli,win,1,0
5852,Muslim Salikhov,Nordine Taleb,win,1,0
5853,Muslim Salikhov,Ricky Rainey,win,1,0
5854,Muslim Salikhov,Alex Garcia,loss,0,1
5855,Megan Anderson,Amanda Nunes,loss,0,1
5856,Megan Anderson,Norma Dumont,win,1,0
5857,Megan Anderson,Zarah Fairn,win,1,0
5858,Megan Anderson,Felicia Spencer,loss,0,1
5859,Megan Anderson,Cat Zingano,win,1,0
5860,Megan Anderson,Holly Holm,loss,0,1
5861,Alfonso Alcarez,Jens Pulver,draw,1,1
5862,John Polakowski,Rolando Delgado,loss,0,1
5863,John Polakowski,Olaf Alfonso,win,1,0
5864,Michael McBride,Scott Holtzman,loss,0,1
5865,Michael McBride,Nik Lentz,loss,0,1
5866,Ralph Dillon,Rich Franklin,loss,0,1
5867,Roman Bogatov,Leonardo Santos,loss,0,1
5868,Stefan Leko,Kazuhiro Nakamura,loss,0,1
5869,Stefan Leko,Ikuhisa Minowa,loss,0,1
5870,Stefan Leko,Naoya Ogawa,loss,0,1
5871,Nick Urso,Jordan Espinosa,loss,0,1
5872,Victor Rodriguez,Adrian Yanez,loss,0,1
5873,Antonio Banuelos,Bibiano Fernandes,loss,0,1
5874,Antonio Banuelos,Masakazu Imanari,win,1,0
5875,Antonio Banuelos,Hideo Tokoro,win,1,0
5876,Antonio Banuelos,Miguel Torres,loss,0,1
5877,Antonio Banuelos,Chad George,win,1,0
5878,Antonio Banuelos,Scott Jorgensen,loss,0,1
5879,Antonio Banuelos,Kenji Osawa,win,1,0
5880,Antonio Banuelos,Scott Jorgensen,win,1,0
5881,Antonio Banuelos,Manny Tapia,loss,0,1
5882,Antonio Banuelos,Justin Robbins,win,1,0
5883,Antonio Banuelos,Charlie Valencia,loss,0,1
5884,Antonio Banuelos,Mike French,win,1,0
5885,Antonio Banuelos,Cole Escovedo,win,1,0
5886,Antonio Banuelos,Eddie Wineland,loss,0,1
5887,Ruslan Magomedov,Shawn Jordan,win,1,0
5888,Ruslan Magomedov,Josh Copeland,win,1,0
5889,Ruslan Magomedov,Viktor Pesta,win,1,0
5890,Crezio de Souza,Dan Henderson,loss,0,1
5891,Alejandro Perez,Song Yadong,loss,0,1
5892,Alejandro Perez,Cody Stamann,loss,0,1
5893,Alejandro Perez,Eddie Wineland,win,1,0
5894,Alejandro Perez,Matthew Lopez,win,1,0
5895,Alejandro Perez,Iuri Alcantara,win,1,0
5896,Alejandro Perez,Andre Soukhamthath,win,1,0
5897,Alejandro Perez,Albert Morales,draw,1,1
5898,Alejandro Perez,Ian Entwistle,win,1,0
5899,Alejandro Perez,Scott Jorgensen,win,1,0
5900,Alejandro Perez,Patrick Williams,loss,0,1
5901,Alejandro Perez,Jose Quinonez,win,1,0
5902,Luke Jumeau,Dhiego Lima,loss,0,1
5903,Luke Jumeau,Daichi Abe,win,1,0
5904,Luke Jumeau,Shinsho Anzai,loss,0,1
5905,Luke Jumeau,Dominique Steele,win,1,0
5906,Junior Barata,Paul Daley,loss,0,1
5907,Shinsho Anzai,Jake Matthews,loss,0,1
5908,Shinsho Anzai,Luke Jumeau,win,1,0
5909,Shinsho Anzai,Roger Zapata,win,1,0
5910,Shinsho Anzai,Alberto Mina,loss,0,1
5911,Haven Torres,Aaron Trujillo,loss,0,1
5912,Rafael Fiziev,Renato Moicano,win,1,0
5913,Rafael Fiziev,Marc Diakiese,win,1,0
5914,Rafael Fiziev,Alex White,win,1,0
5915,Rafael Fiziev,Magomed Mustafaev,loss,0,1
5916,Cory Walmsley,David Heath,loss,0,1
5917,Karl Roberson,Marvin Vettori,loss,0,1
5918,Karl Roberson,Roman Kopylov,win,1,0
5919,Karl Roberson,Wellington Turman,win,1,0
5920,Karl Roberson,Glover Teixeira,loss,0,1
5921,Karl Roberson,Jack Marshman,win,1,0
5922,Karl Roberson,Cezar Ferreira,loss,0,1
5923,Karl Roberson,Darren Stewart,win,1,0
5924,Karl Roberson,Ryan Spann,win,1,0
5925,Kier Gooch,Adam Schindler,loss,0,1
5926,Nikita Krylov,Magomed Ankalaev,loss,0,1
5927,Nikita Krylov,Johnny Walker,win,1,0
5928,Nikita Krylov,Glover Teixeira,loss,0,1
5929,Nikita Krylov,Ovince Saint Preux,win,1,0
5930,Nikita Krylov,Jan Blachowicz,loss,0,1
5931,Nikita Krylov,Misha Cirkunov,loss,0,1
5932,Nikita Krylov,Ed Herman,win,1,0
5933,Nikita Krylov,Francimar Barroso,win,1,0
5934,Nikita Krylov,Marcos Rogerio de Lima,win,1,0
5935,Nikita Krylov,Stanislav Nedkov,win,1,0
5936,Nikita Krylov,Cody Donovan,win,1,0
5937,Nikita Krylov,Ovince Saint Preux,loss,0,1
5938,Nikita Krylov,Walt Harris,win,1,0
5939,Nikita Krylov,Soa Palelei,loss,0,1
5940,Julio Paulino,TJ Grant,loss,0,1
5941,Julio Paulino,Mike Pierce,loss,0,1
5942,Inoue Mizuki,Amanda Lemos,loss,0,1
5943,Inoue Mizuki,Wu Yanan,win,1,0
5944,Mike Davis,Mason Jones,win,1,0
5945,Mike Davis,Thomas Gifford,win,1,0
5946,Mike Davis,Gilbert Burns,loss,0,1
5947,Mike Davis,Sodiq Yusuff,loss,0,1
5948,Johnny Rees,Steve Bruno,loss,0,1
5949,Johnny Rees,Nate Loughran,loss,0,1
5950,Jermaine Andre,Joey Villasenor,win,1,0
5951,Jermaine Andre,Ronald Jhun,win,1,0
5952,Jermaine Andre,Lance Gibson,loss,0,1
5953,Michael Lombardo,Korey Kuppe,win,1,0
5954,Michael Lombardo,Kyle Daukaus,loss,0,1
5955,Rafael Carino,Matt Andersen,win,1,0
5956,Tiffany Masters,Jamie Colleen,loss,0,1
5957,David Heath,Tim Boetsch,loss,0,1
5958,David Heath,Renato Sobral,loss,0,1
5959,David Heath,Lyoto Machida,loss,0,1
5960,David Heath,Victor Valimaki,win,1,0
5961,David Heath,Cory Walmsley,win,1,0
5962,Soichi Nishida,Enson Inoue,loss,0,1
5963,Ryan Larson,Erik Apple,win,1,0
5964,Javier Vazquez,Joe Stevenson,win,1,0
5965,Javier Vazquez,Chad Mendes,loss,0,1
5966,Javier Vazquez,Mackens Semerzier,win,1,0
5967,Javier Vazquez,Jens Pulver,win,1,0
5968,Javier Vazquez,Deividas Taurosevicius,loss,0,1
5969,Javier Vazquez,LC Davis,loss,0,1
5970,Will Campuzano,Justin Scoggins,loss,0,1
5971,Will Campuzano,Sergio Pettis,loss,0,1
5972,Will Campuzano,Chris Cariaso,loss,0,1
5973,Will Campuzano,Nick Pace,loss,0,1
5974,Will Campuzano,Eddie Wineland,loss,0,1
5975,Will Campuzano,Coty Wheeler,win,1,0
5976,Will Campuzano,Damacio Page,loss,0,1
5977,Kenny Giddens,Jonny Carson,win,1,0
5978,Filip Pejic,Damian Stasiak,loss,0,1
5979,Jamie Pickett,Tafon Nchukwi,loss,0,1
5980,Jamie Pickett,Jhonoven Pati,win,1,0
5981,Jamie Pickett,Punahele Soriano,loss,0,1
5982,Jamie Pickett,Charles Byrd,loss,0,1
5983,Joselyne Edwards,Karol Rosa,loss,0,1
5984,Joselyne Edwards,Wu Yanan,win,1,0
5985,Dustin Ortiz,Joseph Benavidez,loss,0,1
5986,Dustin Ortiz,Matheus Nicolau,win,1,0
5987,Dustin Ortiz,Alexandre Pantoja,win,1,0
5988,Dustin Ortiz,Hector Sandoval,win,1,0
5989,Dustin Ortiz,Brandon Moreno,loss,0,1
5990,Dustin Ortiz,Zach Makovsky,win,1,0
5991,Dustin Ortiz,Jussier Formiga,loss,0,1
5992,Dustin Ortiz,Wilson Reis,loss,0,1
5993,Dustin Ortiz,Willie Gates,win,1,0
5994,Dustin Ortiz,Joseph Benavidez,loss,0,1
5995,Dustin Ortiz,Justin Scoggins,win,1,0
5996,Dustin Ortiz,Ray Borg,win,1,0
5997,Dustin Ortiz,John Moraga,loss,0,1
5998,Dustin Ortiz,Jose Maria,win,1,0
5999,Dustin Ortiz,Matt Horning,win,1,0
6000,Dustin Ortiz,Justin Pennington,win,1,0
6001,Marcin Held,Nasrat Haqparast,win,1,0
6002,Marcin Held,Damir Hadzovic,loss,0,1
6003,Marcin Held,Joe Lauzon,loss,0,1
6004,Marcin Held,Diego Sanchez,loss,0,1
6005,Mike Glenn,Lee Brousseau,win,1,0
6006,John Dodson,Merab Dvalishvili,loss,0,1
6007,John Dodson,Nathaniel Wood,win,1,0
6008,John Dodson,Petr Yan,loss,0,1
6009,John Dodson,Jimmie Rivera,loss,0,1
6010,John Dodson,Pedro Munhoz,win,1,0
6011,John Dodson,Marlon Moraes,loss,0,1
6012,John Dodson,Eddie Wineland,win,1,0
6013,John Dodson,John Lineker,loss,0,1
6014,John Dodson,Manvel Gamburyan,win,1,0
6015,John Dodson,Demetrious Johnson,loss,0,1
6016,John Dodson,Zach Makovsky,win,1,0
6017,John Dodson,John Moraga,win,1,0
6018,John Dodson,Darrell Montague,win,1,0
6019,John Dodson,Demetrious Johnson,loss,0,1
6020,John Dodson,Jussier Formiga,win,1,0
6021,John Dodson,Tim Elliott,win,1,0
6022,John Dodson,TJ Dillashaw,win,1,0
6023,Rocky Lee,Taylor Lapilus,loss,0,1
6024,Artem Lobov,Michael Johnson,loss,0,1
6025,Artem Lobov,Andre Fili,loss,0,1
6026,Artem Lobov,Cub Swanson,loss,0,1
6027,Artem Lobov,Teruto Ishihara,win,1,0
6028,Artem Lobov,Chris Avila,win,1,0
6029,Artem Lobov,Alex White,loss,0,1
6030,Artem Lobov,Ryan Hall,loss,0,1
6031,Maki Pitolo,Julian Marquez,loss,0,1
6032,Maki Pitolo,Impa Kasanganay,loss,0,1
6033,Maki Pitolo,Darren Stewart,loss,0,1
6034,Maki Pitolo,Charles Byrd,win,1,0
6035,Maki Pitolo,Callan Potter,loss,0,1
6036,Maki Pitolo,Justin Sumter,win,1,0
6037,Mike Jackson,CM Punk,nc,-1,-1
6038,Mike Jackson,Mickey Gall,loss,0,1
6039,Amanda Lemos,Livinha Souza,win,1,0
6040,Amanda Lemos,Inoue Mizuki,win,1,0
